Month,Day,Hour,windSpeed,Pressure,Temperature,Hourly RH
9.0,18.0,3.0,3.05,981.15,28.53,72.65
9.0,18.0,4.0,3.5999999999999996,980.9,28.345,74.15
9.0,18.0,5.0,4.0,981.1,26.835,77.5
9.0,18.0,6.0,2.05,981.5,25.27,84.3
9.0,18.0,7.0,2.3,982.2,24.689999999999998,87.85
9.0,18.0,8.0,1.1,982.55,24.17,89.80000000000001
9.0,18.0,9.0,0.9500000000000001,983.2,23.86,91.25
9.0,18.0,10.0,0.6000000000000001,983.45,23.494999999999997,92.5
9.0,18.0,11.0,0.4,983.2,23.22,93.25
9.0,19.0,12.0,0.75,982.65,22.86,94.15
9.0,19.0,1.0,1.9,982.05,22.68,95.05
9.0,19.0,2.0,3.0,982.0,22.405,95.9
9.0,19.0,3.0,3.8,982.1,22.045,96.85
9.0,19.0,4.0,2.5,982.2,22.275,97.6
9.0,19.0,5.0,2.0999999999999996,982.55,22.395000000000003,97.85
9.0,19.0,6.0,2.65,983.3,22.585,97.85
9.0,19.0,7.0,3.45,983.4,22.905,97.5
9.0,19.0,8.0,4.75,983.7,24.15,95.5
9.0,19.0,9.0,4.55,983.8,25.62,89.6
9.0,19.0,10.0,5.1,983.4000000000001,26.305,85.65
9.0,19.0,11.0,5.15,982.55,26.634999999999998,82.0
9.0,19.0,12.0,4.55,981.3,27.9,79.9
9.0,19.0,1.0,4.95,979.95,28.009999999999998,77.2
9.0,19.0,2.0,3.8,979.3,29.59,75.7
9.0,19.0,3.0,4.199999999999999,979.1500000000001,28.695,75.0
9.0,19.0,4.0,2.8499999999999996,979.25,27.655,79.1
9.0,19.0,5.0,4.0,979.2,27.22,80.0
9.0,19.0,6.0,2.8499999999999996,979.55,25.525,85.45
9.0,19.0,7.0,1.7,980.15,24.740000000000002,89.3
9.0,19.0,8.0,1.9,980.7,24.29,91.15
9.0,19.0,9.0,2.5,981.3,23.945,92.75
9.0,19.0,10.0,1.35,981.7,23.81,93.9
9.0,19.0,11.0,2.0999999999999996,981.6,23.545,94.75
9.0,20.0,12.0,1.7,981.1,23.53,95.2
9.0,20.0,1.0,4.35,980.45,23.15,95.45
9.0,20.0,2.0,4.75,980.1,22.619999999999997,97.0
9.0,20.0,3.0,4.550000000000001,980.25,22.619999999999997,98.05
9.0,20.0,4.0,4.9,980.45,22.619999999999997,98.6
9.0,20.0,5.0,5.300000000000001,980.8499999999999,22.549999999999997,98.65
9.0,20.0,6.0,4.75,981.5,22.6,98.5
9.0,20.0,7.0,4.0,982.25,22.815,97.9
9.0,20.0,8.0,4.35,982.8,24.5,96.3
9.0,20.0,9.0,3.8,983.0,26.735,87.5
9.0,20.0,10.0,4.15,983.1500000000001,26.465,83.69999999999999
9.0,20.0,11.0,4.0,982.45,27.84,81.25
9.0,20.0,12.0,4.35,981.3,29.89,75.65
9.0,20.0,1.0,5.5,980.0999999999999,29.33,72.35
9.0,20.0,2.0,5.1,979.2,29.855,72.85
9.0,20.0,3.0,5.35,978.6500000000001,29.39,71.30000000000001
9.0,20.0,4.0,5.1,978.55,29.7,70.80000000000001
9.0,20.0,5.0,3.95,978.55,28.405,72.5
9.0,20.0,6.0,2.7,978.95,27.225,79.2
9.0,20.0,7.0,2.65,979.5999999999999,26.035,84.15
9.0,20.0,8.0,2.1,980.15,25.189999999999998,87.8
9.0,20.0,9.0,2.65,980.5,24.82,89.95
9.0,20.0,10.0,2.1,981.0,24.79,89.85
9.0,20.0,11.0,3.05,980.9,24.675,90.65
9.0,21.0,12.0,3.0,980.55,24.28,91.95
9.0,21.0,1.0,3.05,980.05,23.895,93.85
9.0,21.0,2.0,2.3,980.3,23.485,95.15
9.0,21.0,3.0,2.85,981.15,23.240000000000002,96.45
9.0,21.0,4.0,3.5999999999999996,981.2,23.145,97.25
9.0,21.0,5.0,2.45,981.9000000000001,23.09,97.5
9.0,21.0,6.0,3.6,982.5,23.085,97.45
9.0,21.0,7.0,3.5999999999999996,983.05,23.555,97.0
9.0,21.0,8.0,4.75,983.45,24.619999999999997,94.4
9.0,21.0,9.0,4.550000000000001,983.25,26.83,87.0
9.0,21.0,10.0,6.1,982.9,27.73,80.65
9.0,21.0,11.0,5.7,982.1500000000001,28.655,74.6
9.0,21.0,12.0,4.55,981.15,29.405,72.95
9.0,21.0,1.0,6.85,980.0,30.19,67.94999999999999
9.0,21.0,2.0,6.1,979.2,30.485,66.85
9.0,21.0,3.0,6.7,978.55,29.905,65.75
9.0,21.0,4.0,4.4,978.05,30.305,65.5
9.0,21.0,5.0,2.6500000000000004,978.0,28.655,67.85
9.0,21.0,6.0,0.9500000000000001,978.4,26.89,75.9
9.0,21.0,7.0,3.8,979.15,25.72,81.80000000000001
9.0,21.0,8.0,3.8,980.0,25.85,84.45
9.0,21.0,9.0,1.3,980.3,25.695,84.15
9.0,21.0,10.0,3.65,981.05,25.21,84.05000000000001
9.0,21.0,11.0,4.949999999999999,981.05,24.064999999999998,88.7
9.0,22.0,12.0,3.8,980.55,23.795,91.85
9.0,22.0,1.0,5.699999999999999,980.0,23.655,92.95
9.0,22.0,2.0,4.15,980.05,23.57,93.0
9.0,22.0,3.0,4.55,980.3499999999999,23.35,90.95
9.0,22.0,4.0,3.2,980.3,22.994999999999997,91.15
9.0,22.0,5.0,2.0999999999999996,980.65,22.895000000000003,92.35
9.0,22.0,6.0,3.2,981.05,22.935000000000002,93.30000000000001
9.0,22.0,7.0,3.8,981.75,23.355,92.85
9.0,22.0,8.0,4.0,982.4,23.905,92.6
9.0,22.0,9.0,5.3,982.6500000000001,24.28,89.95
9.0,22.0,10.0,4.15,982.55,24.65,90.15
9.0,22.0,11.0,5.5,981.75,26.34,86.15
9.0,22.0,12.0,5.3,980.5999999999999,27.865000000000002,78.4
9.0,22.0,1.0,5.300000000000001,979.5999999999999,27.705,75.95
9.0,22.0,2.0,4.6,978.9000000000001,28.57,76.65
9.0,22.0,3.0,3.2,978.3,28.93,72.5
9.0,22.0,4.0,5.3,978.25,25.064999999999998,87.8
9.0,22.0,5.0,3.4000000000000004,978.9000000000001,24.740000000000002,88.7
9.0,22.0,6.0,4.0,980.05,23.055,93.85
9.0,22.0,7.0,2.45,981.3,22.395,95.5
9.0,22.0,8.0,1.1,982.15,22.32,96.15
9.0,22.0,9.0,1.9,982.95,22.3,96.8
9.0,22.0,10.0,1.7,983.3499999999999,22.345,97.4
9.0,22.0,11.0,3.5999999999999996,982.8,22.275,97.9
9.0,23.0,12.0,3.05,982.45,22.32,98.15
9.0,23.0,1.0,3.4,982.3499999999999,22.37,98.35
9.0,23.0,2.0,3.2,982.3499999999999,22.240000000000002,98.45
9.0,23.0,3.0,4.949999999999999,982.25,22.165,98.5
9.0,23.0,4.0,3.4,982.4,22.145,98.55
9.0,23.0,5.0,3.6,982.8,22.0,98.7
9.0,23.0,6.0,3.25,983.3,22.205,98.8
9.0,23.0,7.0,4.55,983.95,23.435000000000002,98.25
9.0,23.0,8.0,4.550000000000001,984.3499999999999,24.375,93.15
9.0,23.0,9.0,4.15,984.35,26.65,88.65
9.0,23.0,10.0,4.75,983.9,27.665,82.75
9.0,23.0,11.0,4.75,983.0999999999999,28.84,77.75
9.0,23.0,12.0,3.8,982.2,28.295,74.3
9.0,23.0,1.0,2.85,981.55,26.835,81.25
9.0,23.0,2.0,4.4,980.7,30.28,74.80000000000001
9.0,23.0,3.0,4.199999999999999,980.3,29.375,71.95
9.0,23.0,4.0,5.3,980.3,28.325,73.75
9.0,23.0,5.0,2.1,980.6,27.244999999999997,77.9
9.0,23.0,6.0,2.5,980.85,25.645,84.35
9.0,23.0,7.0,2.65,981.5999999999999,24.655,90.44999999999999
9.0,23.0,8.0,3.8,982.25,24.22,92.35
9.0,23.0,9.0,3.8,982.6,23.965,93.44999999999999
9.0,23.0,10.0,3.8,983.1500000000001,23.905,94.55
9.0,23.0,11.0,1.35,983.4,24.134999999999998,95.15
9.0,24.0,12.0,2.45,983.3499999999999,23.68,94.9
9.0,24.0,1.0,2.3,982.8499999999999,23.365,95.7
9.0,24.0,2.0,2.0999999999999996,982.6,23.270000000000003,96.55000000000001
9.0,24.0,3.0,3.2,982.7,22.935000000000002,97.1
9.0,24.0,4.0,3.25,982.7,22.67,97.35
9.0,24.0,5.0,1.5,983.05,22.575,97.45
9.0,24.0,6.0,2.3,983.4,22.630000000000003,97.65
9.0,24.0,7.0,5.9,984.45,22.405,98.2
9.0,24.0,8.0,2.65,984.9,22.68,99.85
9.0,24.0,9.0,2.3,985.05,22.68,100.0
9.0,24.0,10.0,4.0,983.9000000000001,24.725,99.3
9.0,24.0,11.0,2.3,983.35,28.12,92.1
9.0,24.0,12.0,3.2,982.3,29.38,79.85
9.0,24.0,1.0,8.75,981.65,26.4,76.85
9.0,24.0,2.0,8.350000000000001,982.1500000000001,21.4,94.6
9.0,24.0,3.0,4.75,980.95,21.53,97.9
9.0,24.0,4.0,3.05,980.55,21.685,98.6
9.0,24.0,5.0,2.1,980.55,21.7,98.85
9.0,24.0,6.0,2.45,980.8499999999999,21.56,98.95
9.0,24.0,7.0,1.35,980.8499999999999,21.305,99.0
9.0,24.0,8.0,2.45,981.2,21.03,99.05
9.0,24.0,9.0,1.5,981.7,20.805,99.25
9.0,24.0,10.0,1.7,982.2,20.545,99.5
9.0,24.0,11.0,0.8,982.1500000000001,20.365000000000002,99.75
9.0,25.0,12.0,2.1,982.05,20.15,99.85
9.0,25.0,1.0,3.8,981.7,19.995,99.95
9.0,25.0,2.0,3.8,981.3499999999999,20.125,100.0
9.0,25.0,3.0,3.8,981.05,20.33,100.0
9.0,25.0,4.0,3.8,981.25,20.435000000000002,100.0
9.0,25.0,5.0,3.8,981.3,20.535,100.0
9.0,25.0,6.0,3.8,981.85,20.85,100.0
9.0,25.0,7.0,0.6000000000000001,982.4,21.415,100.0
9.0,25.0,8.0,2.3,982.8499999999999,25.965,97.9
9.0,25.0,9.0,2.7,982.95,26.28,84.0
9.0,25.0,10.0,2.85,982.45,27.145000000000003,79.55000000000001
9.0,25.0,11.0,3.6,981.55,28.605,75.85
9.0,25.0,12.0,4.2,980.35,29.705,72.15
9.0,25.0,1.0,2.85,979.4000000000001,29.85,72.69999999999999
9.0,25.0,2.0,2.65,978.3,30.745,71.8
9.0,25.0,3.0,2.25,978.1,31.105,70.05
9.0,25.0,4.0,1.9,977.8,30.785,68.5
9.0,25.0,5.0,2.1,977.8499999999999,29.095,72.15
9.0,25.0,6.0,3.8,978.3,26.68,83.25
9.0,25.0,7.0,3.8,978.95,26.05,88.1
9.0,25.0,8.0,3.8,979.6500000000001,25.645,89.94999999999999
9.0,25.0,9.0,3.8,980.05,25.525,90.30000000000001
9.0,25.0,10.0,2.1,980.3499999999999,25.025,91.25
9.0,25.0,11.0,0.6000000000000001,980.25,25.075000000000003,92.65
9.0,26.0,12.0,2.65,979.95,25.21,92.2
9.0,26.0,1.0,2.3,979.4,25.005000000000003,93.0
9.0,26.0,2.0,4.9,979.4,24.36,95.3
9.0,26.0,3.0,4.0,979.6,23.92,96.9
9.0,26.0,4.0,5.1,979.7,23.86,97.15
9.0,26.0,5.0,3.25,980.15,23.615000000000002,97.4
9.0,26.0,6.0,2.65,980.75,23.28,97.65
9.0,26.0,7.0,2.5,981.3,23.34,97.85
9.0,26.0,8.0,2.85,981.5,23.4,98.15
9.0,26.0,9.0,2.7,981.4,24.435000000000002,97.45
9.0,26.0,10.0,3.0,981.15,24.585,95.75
9.0,26.0,11.0,2.85,980.45,26.16,91.85
9.0,26.0,12.0,3.6,979.5,26.9,86.45
9.0,26.0,1.0,3.4,979.0,27.405,83.55000000000001
9.0,26.0,2.0,4.0,978.35,29.1,79.5
9.0,26.0,3.0,3.8,977.75,29.740000000000002,75.5
9.0,26.0,4.0,2.65,977.15,29.45,73.1
9.0,26.0,5.0,2.5,977.45,27.915,77.0
9.0,26.0,6.0,6.6499999999999995,978.6500000000001,24.255000000000003,84.05
9.0,26.0,7.0,8.350000000000001,980.55,20.375,94.4
9.0,26.0,8.0,2.25,980.3499999999999,20.725,95.55000000000001
9.0,26.0,9.0,0.75,980.4000000000001,20.625,96.1
9.0,26.0,10.0,2.25,980.1,20.83,96.85
9.0,26.0,11.0,3.8,980.45,20.735,97.2
9.0,27.0,12.0,3.8,980.25,20.565,97.35
9.0,27.0,1.0,2.45,979.9,20.305,97.69999999999999
9.0,27.0,2.0,1.3,979.6,20.1,97.94999999999999
9.0,27.0,3.0,0.95,979.15,19.950000000000003,98.4
9.0,27.0,4.0,2.7,979.4,19.89,98.9
9.0,27.0,5.0,3.4,980.0,19.865000000000002,99.30000000000001
9.0,27.0,6.0,1.7,981.0,19.96,99.65
9.0,27.0,7.0,1.1,981.7,20.295,99.7
9.0,27.0,8.0,1.5,982.4000000000001,21.555,99.25
9.0,27.0,9.0,1.9000000000000001,982.7,23.445,98.2
9.0,27.0,10.0,2.3,982.2,25.04,89.35
9.0,27.0,11.0,3.65,981.0999999999999,26.87,81.55
9.0,27.0,12.0,4.15,980.15,27.865000000000002,77.9
9.0,27.0,1.0,4.199999999999999,979.0999999999999,28.445,75.25
9.0,27.0,2.0,3.45,978.5,28.73,71.80000000000001
9.0,27.0,3.0,3.8,978.1,28.195,75.2
9.0,27.0,4.0,3.25,978.15,27.515,76.9
9.0,27.0,5.0,2.85,978.45,25.78,82.6
9.0,27.0,6.0,0.75,978.8,24.81,88.15
9.0,27.0,7.0,2.45,979.45,24.28,90.44999999999999
9.0,27.0,8.0,3.8,980.35,23.7,92.05000000000001
9.0,27.0,9.0,2.1,981.0999999999999,23.58,93.75
9.0,27.0,10.0,2.1,981.6500000000001,23.74,94.5
9.0,27.0,11.0,3.8,981.45,23.46,94.94999999999999
9.0,28.0,12.0,3.8,980.95,23.134999999999998,95.65
9.0,28.0,1.0,3.8,980.6,22.86,96.44999999999999
9.0,28.0,2.0,1.5,980.9,22.6,97.3
9.0,28.0,3.0,1.75,981.1500000000001,22.5,97.85
9.0,28.0,4.0,0.95,981.5,22.345,98.19999999999999
9.0,28.0,5.0,1.9,981.5,22.345,98.45
9.0,28.0,6.0,2.3,982.05,22.515,98.7
9.0,28.0,7.0,1.9,982.65,23.52,98.3
9.0,28.0,8.0,1.9,983.3499999999999,24.049999999999997,97.30000000000001
9.0,28.0,9.0,2.0999999999999996,983.55,25.195,93.9
9.0,28.0,10.0,3.25,983.2,26.4,87.9
9.0,28.0,11.0,4.0,982.35,27.939999999999998,82.85
9.0,28.0,12.0,4.0,981.25,29.854999999999997,76.65
9.0,28.0,1.0,6.8500000000000005,980.3499999999999,27.215,74.85
9.0,28.0,2.0,5.3,979.7,24.57,88.7
9.0,28.0,3.0,4.15,979.4,25.645000000000003,81.1
9.0,28.0,4.0,3.4,979.1,25.355,80.5
9.0,28.0,5.0,3.0,978.9,24.485,83.9
9.0,28.0,6.0,3.0,979.2,23.535,90.25
9.0,28.0,7.0,1.9,980.05,23.520000000000003,91.95
9.0,28.0,8.0,1.15,980.7,23.57,90.69999999999999
9.0,28.0,9.0,2.45,981.55,23.615000000000002,91.7
9.0,28.0,10.0,4.55,981.7,23.11,92.85
9.0,28.0,11.0,3.45,981.55,22.525,95.6
9.0,29.0,12.0,1.1,981.0,22.32,95.80000000000001
9.0,29.0,1.0,1.5,980.4,21.975,95.9
9.0,29.0,2.0,4.55,980.3499999999999,21.915,96.55000000000001
9.0,29.0,3.0,1.3499999999999999,980.9000000000001,22.215,96.9
9.0,29.0,4.0,2.45,981.15,22.189999999999998,97.30000000000001
9.0,29.0,5.0,2.5,981.25,21.674999999999997,97.94999999999999
9.0,29.0,6.0,1.1,981.45,21.795,98.2
9.0,29.0,7.0,1.5,981.95,22.55,98.1
9.0,29.0,8.0,2.85,982.25,23.915,97.35
9.0,29.0,9.0,3.05,982.45,26.16,90.75
9.0,29.0,10.0,3.0,981.65,27.185000000000002,82.3
9.0,29.0,11.0,3.2,981.05,27.799999999999997,78.25
9.0,29.0,12.0,5.3,980.25,27.96,76.30000000000001
9.0,29.0,1.0,4.6,979.4000000000001,28.835,75.0
9.0,29.0,2.0,4.0,978.3,30.26,69.9
9.0,29.0,3.0,4.6,977.75,30.005000000000003,69.65
9.0,29.0,4.0,7.25,977.8,26.745,78.6
9.0,29.0,5.0,1.7,978.6,24.314999999999998,94.2
9.0,29.0,6.0,4.75,979.4000000000001,23.785,94.25
9.0,29.0,7.0,4.550000000000001,980.9000000000001,23.630000000000003,92.1
9.0,29.0,8.0,4.0,981.7,23.28,92.2
9.0,29.0,9.0,2.25,981.6500000000001,22.880000000000003,93.55
9.0,29.0,10.0,2.0999999999999996,981.6,22.665,95.19999999999999
9.0,29.0,11.0,3.05,980.95,22.525,96.4
9.0,30.0,12.0,3.0,980.2,22.515,97.4
9.0,30.0,1.0,2.25,980.0,22.535,97.75
9.0,30.0,2.0,2.0999999999999996,980.05,22.595,98.05
9.0,30.0,3.0,0.75,980.05,22.645,98.15
9.0,30.0,4.0,2.0999999999999996,980.2,22.5,98.35
9.0,30.0,5.0,2.45,980.7,22.385,98.5
9.0,30.0,6.0,3.8,981.2,22.765,98.44999999999999
9.0,30.0,7.0,2.45,981.75,24.23,96.8
9.0,30.0,8.0,5.5,982.25,24.895,91.0
9.0,30.0,9.0,4.4,982.4,26.634999999999998,84.85
9.0,30.0,10.0,4.6,982.3,27.53,79.44999999999999
9.0,30.0,11.0,5.1,981.65,29.275,77.69999999999999
9.0,30.0,12.0,4.550000000000001,980.55,29.475,73.3
9.0,30.0,1.0,4.4,978.8,30.53,68.0
9.0,30.0,2.0,3.8,977.45,31.535,63.199999999999996
9.0,30.0,3.0,3.2,977.2,30.505000000000003,62.45
9.0,30.0,4.0,2.65,977.4,30.535,63.0
9.0,30.0,5.0,1.3,977.6500000000001,28.759999999999998,66.9
9.0,30.0,6.0,2.45,978.1500000000001,26.925,80.55
9.0,30.0,7.0,0.9500000000000001,978.4,26.45,82.25
9.0,30.0,8.0,2.45,978.85,25.595,85.95
9.0,30.0,9.0,2.8499999999999996,979.45,25.125,88.0
9.0,30.0,10.0,3.05,980.15,24.98,90.5
9.0,30.0,11.0,2.85,980.1,24.35,92.25
10.0,1.0,12.0,3.6,979.8499999999999,23.845,93.55000000000001
10.0,1.0,1.0,2.1,979.55,23.58,95.25
10.0,1.0,2.0,1.5,979.45,23.195,96.35
10.0,1.0,3.0,1.5499999999999998,979.45,23.064999999999998,96.94999999999999
10.0,1.0,4.0,1.9,979.75,23.02,97.5
10.0,1.0,5.0,0.9500000000000001,980.25,23.09,97.75
10.0,1.0,6.0,3.05,980.75,23.1,97.95
10.0,1.0,7.0,3.4,981.15,23.509999999999998,97.9
10.0,1.0,8.0,3.45,981.7,24.33,96.95
10.0,1.0,9.0,3.8,981.8499999999999,25.38,93.55
10.0,1.0,10.0,3.5999999999999996,981.65,26.575000000000003,88.1
10.0,1.0,11.0,3.0,980.9000000000001,28.06,82.5
10.0,1.0,12.0,3.05,979.95,30.81,76.6
10.0,1.0,1.0,3.2,978.65,29.979999999999997,71.0
10.0,1.0,2.0,5.1,977.75,30.41,69.6
10.0,1.0,3.0,6.1,977.25,29.41,74.1
10.0,1.0,4.0,2.5,977.1,29.765,72.0
10.0,1.0,5.0,2.1,976.9000000000001,27.990000000000002,71.85
10.0,1.0,6.0,2.45,977.45,26.33,82.2
10.0,1.0,7.0,0.9500000000000001,978.25,25.735,86.65
10.0,1.0,8.0,2.3,979.05,25.09,89.95
10.0,1.0,9.0,0.9500000000000001,979.9000000000001,24.685000000000002,92.0
10.0,1.0,10.0,3.25,979.95,24.365000000000002,93.30000000000001
10.0,1.0,11.0,5.699999999999999,980.1500000000001,24.060000000000002,95.05
10.0,2.0,12.0,4.15,980.0,23.59,95.25
10.0,2.0,1.0,4.4,979.8,23.46,96.0
10.0,2.0,2.0,4.550000000000001,979.4,23.35,96.75
10.0,2.0,3.0,4.9,979.4,23.314999999999998,97.05
10.0,2.0,4.0,3.4,979.6500000000001,23.314999999999998,97.1
10.0,2.0,5.0,1.15,979.9,23.38,97.2
10.0,2.0,6.0,2.8499999999999996,980.5999999999999,23.53,97.25
10.0,2.0,7.0,2.5,981.2,23.825,96.9
10.0,2.0,8.0,2.3,982.05,24.535,96.2
10.0,2.0,9.0,5.7,982.25,26.92,88.05000000000001
10.0,2.0,10.0,5.5,981.65,28.12,80.1
10.0,2.0,11.0,3.05,980.85,29.205,75.65
10.0,2.0,12.0,4.550000000000001,979.7,30.56,70.6
10.0,2.0,1.0,3.0,978.85,30.155,68.35
10.0,2.0,2.0,2.8499999999999996,978.25,30.939999999999998,64.8
10.0,2.0,3.0,2.1,978.0,30.775,63.55
10.0,2.0,4.0,1.3,977.5,30.745,65.85
10.0,2.0,5.0,1.5,977.55,28.655,69.94999999999999
10.0,2.0,6.0,3.8,978.15,26.855,79.19999999999999
10.0,2.0,7.0,3.8,978.85,26.11,83.55000000000001
10.0,2.0,8.0,3.8,979.3499999999999,26.095,85.8
10.0,2.0,9.0,2.45,979.3,25.345,85.94999999999999
10.0,2.0,10.0,2.1,979.45,25.185000000000002,88.65
10.0,2.0,11.0,2.3,979.25,25.064999999999998,89.75
10.0,3.0,12.0,5.1,978.55,24.145,92.6
10.0,3.0,1.0,3.25,978.4,22.945,94.30000000000001
10.0,3.0,2.0,1.9,978.4,22.814999999999998,91.7
10.0,3.0,3.0,1.7,978.55,22.509999999999998,90.75
10.0,3.0,4.0,2.3,978.8,22.200000000000003,91.65
10.0,3.0,5.0,2.1,979.25,21.975,92.7
10.0,3.0,6.0,2.5,980.0,22.75,93.7
10.0,3.0,7.0,4.75,980.65,24.84,92.94999999999999
10.0,3.0,8.0,4.0,981.05,27.215,84.9
10.0,3.0,9.0,4.75,981.2,27.43,80.95
10.0,3.0,10.0,3.8,980.95,29.89,78.2
10.0,3.0,11.0,4.4,979.75,29.975,74.85
10.0,3.0,12.0,4.15,978.5,30.740000000000002,71.35
10.0,3.0,1.0,4.199999999999999,977.3,31.83,65.75
10.0,3.0,2.0,3.5999999999999996,976.9,31.165,64.7
10.0,3.0,3.0,3.2,976.2,31.61,64.45
10.0,3.0,4.0,2.65,976.2,31.92,63.5
10.0,3.0,5.0,1.7,976.4,30.23,67.55
10.0,3.0,6.0,2.3,977.15,27.975,77.05
10.0,3.0,7.0,3.8,978.0,27.21,82.55000000000001
10.0,3.0,8.0,1.3,979.0,27.11,84.25
10.0,3.0,9.0,2.3,979.7,26.465,88.19999999999999
10.0,3.0,10.0,5.9,979.9,23.775,90.15
10.0,3.0,11.0,1.1,979.95,23.58,93.44999999999999
10.0,4.0,12.0,5.15,980.0,22.240000000000002,94.94999999999999
10.0,4.0,1.0,3.0,979.9,22.189999999999998,94.4
10.0,4.0,2.0,1.7,979.7,21.82,95.0
10.0,4.0,3.0,1.7,979.75,22.32,95.55
10.0,4.0,4.0,2.7,979.95,22.009999999999998,95.05
10.0,4.0,5.0,3.4499999999999997,980.5,21.744999999999997,95.55000000000001
10.0,4.0,6.0,4.4,981.2,22.645,96.45
10.0,4.0,7.0,4.75,981.75,25.104999999999997,93.55
10.0,4.0,8.0,6.5,982.0,26.28,87.25
10.0,4.0,9.0,6.25,981.95,27.145,83.6
10.0,4.0,10.0,6.25,981.6,28.665,78.65
10.0,4.0,11.0,5.300000000000001,980.9000000000001,29.64,75.9
10.0,4.0,12.0,4.75,979.9000000000001,30.17,73.8
10.0,4.0,1.0,4.9,978.85,30.785,68.30000000000001
10.0,4.0,2.0,5.699999999999999,978.0,31.79,67.85
10.0,4.0,3.0,5.300000000000001,977.55,31.295,64.5
10.0,4.0,4.0,4.0,977.6,31.08,64.3
10.0,4.0,5.0,1.75,978.0,29.395,69.0
10.0,4.0,6.0,0.9500000000000001,978.7,27.84,77.7
10.0,4.0,7.0,2.3,979.85,27.505,81.45
10.0,4.0,8.0,8.75,980.85,23.28,87.95
10.0,4.0,9.0,2.65,980.7,23.8,88.19999999999999
10.0,4.0,10.0,2.5,981.3,23.134999999999998,89.65
10.0,4.0,11.0,4.0,981.3,22.84,93.1
10.0,5.0,12.0,2.45,981.0999999999999,23.05,92.8
10.0,5.0,1.0,4.0,980.4,22.86,93.75
10.0,5.0,2.0,4.550000000000001,980.25,22.884999999999998,96.15
10.0,5.0,3.0,4.0,980.45,22.98,97.35
10.0,5.0,4.0,3.0,980.7,23.15,97.65
10.0,5.0,5.0,3.8,980.75,23.23,97.95
10.0,5.0,6.0,3.95,981.3,23.21,98.1
10.0,5.0,7.0,3.5999999999999996,981.5,23.605,98.25
10.0,5.0,8.0,2.8499999999999996,981.95,24.425,97.9
10.0,5.0,9.0,8.95,983.1,23.13,96.05
10.0,5.0,10.0,5.9,982.45,24.355,94.45
10.0,5.0,11.0,4.75,981.0,27.9,84.1
10.0,5.0,12.0,4.199999999999999,979.9000000000001,28.84,79.4
10.0,5.0,1.0,3.8,978.65,28.880000000000003,76.55
10.0,5.0,2.0,4.199999999999999,977.8,27.825,78.15
10.0,5.0,3.0,4.2,977.6500000000001,27.64,79.25
10.0,5.0,4.0,4.15,977.6,26.27,82.5
10.0,5.0,5.0,2.25,977.9000000000001,25.37,85.1
10.0,5.0,6.0,2.3,978.3,24.605,88.45
10.0,5.0,7.0,2.1,978.75,24.17,91.19999999999999
10.0,5.0,8.0,2.1,979.05,23.939999999999998,92.55000000000001
10.0,5.0,9.0,0.9500000000000001,979.75,23.76,93.8
10.0,5.0,10.0,1.7,980.4,23.625,94.55
10.0,5.0,11.0,2.85,980.3499999999999,23.175,95.9
10.0,6.0,12.0,2.25,980.05,23.085,96.2
10.0,6.0,1.0,1.15,979.65,23.005,96.15
10.0,6.0,2.0,0.95,979.3,23.064999999999998,95.9
10.0,6.0,3.0,1.5,979.3499999999999,22.93,96.19999999999999
10.0,6.0,4.0,2.85,979.7,22.655,96.85
10.0,6.0,5.0,2.1,979.8,22.56,97.5
10.0,6.0,6.0,3.8,980.3,22.549999999999997,97.9
10.0,6.0,7.0,3.8,981.0,23.015,98.1
10.0,6.0,8.0,1.7,981.45,23.564999999999998,97.7
10.0,6.0,9.0,2.7,981.3,24.11,97.5
10.0,6.0,10.0,5.7,981.45,24.810000000000002,95.25
10.0,6.0,11.0,5.15,980.85,26.355,90.19999999999999
10.0,6.0,12.0,4.6,979.9000000000001,27.755000000000003,84.45
10.0,6.0,1.0,5.7,979.0,27.915,79.45
10.0,6.0,2.0,4.4,978.3,27.835,78.0
10.0,6.0,3.0,4.4,977.8499999999999,27.75,78.0
10.0,6.0,4.0,4.0,977.6500000000001,27.9,77.45
10.0,6.0,5.0,3.05,977.95,26.075000000000003,83.6
10.0,6.0,6.0,3.05,978.7,25.03,89.6
10.0,6.0,7.0,0.75,979.55,24.655,92.94999999999999
10.0,6.0,8.0,2.3,980.4000000000001,24.29,94.45
10.0,6.0,9.0,3.8,981.05,23.95,95.4
10.0,6.0,10.0,2.3,981.45,23.89,96.3
10.0,6.0,11.0,1.9000000000000001,981.4,23.835,96.69999999999999
10.0,7.0,12.0,2.3,981.2,23.46,97.05
10.0,7.0,1.0,2.0999999999999996,980.9,23.195,97.25
10.0,7.0,2.0,3.2,980.45,22.905,97.55
10.0,7.0,3.0,4.0,980.3499999999999,22.9,97.6
10.0,7.0,4.0,3.2,980.2,22.759999999999998,97.6
10.0,7.0,5.0,3.05,980.05,22.740000000000002,97.6
10.0,7.0,6.0,3.05,980.25,22.979999999999997,97.4
10.0,7.0,7.0,3.05,980.75,23.884999999999998,96.75
10.0,7.0,8.0,4.0,981.55,24.715,93.0
10.0,7.0,9.0,4.0,981.6,26.049999999999997,88.94999999999999
10.0,7.0,10.0,3.8,981.3,27.16,84.80000000000001
10.0,7.0,11.0,3.5999999999999996,980.5,27.97,79.8
